alpha,beta,sigma_eta,long_run_log_variance,valid
-1.2200583821134061,0.9099489026991154,0.1738455839974734,-13.548512107929879,True
-1.3872148479348625,0.8814209199587772,0.40950686527127,-11.698647412786572,True
-1.233717393847542,0.9942267012570953,0.3291913005441235,-213.69366956175105,False
-1.3761922566039007,0.9796828244939799,0.3421321192730344,-67.7354121490031,False
-1.0934101517838983,0.9086519129984644,0.2730063844444424,-11.969710452343872,True
-1.2746791652703373,0.8855330502492005,0.08115334136316799,-11.13578345579558,True
-0.8301248064705965,0.9864342541434851,0.3065001872964909,-61.19271400561659,False
-0.1067244349291534,0.8545218626334559,0.05054623411411203,-0.7336115024641291,True
-1.1121224458092678,0.9454842166897601,0.1626732503913919,-20.400008553126195,False
-0.4696689008420101,0.8674239291068488,0.0702404946849652,-3.54263705115033,True
-1.0478335671408805,0.9089216387741703,0.27420515300643356,-11.504747703384417,True
-1.1144590222203936,0.8772655977318259,0.450583707325551,-9.080249723181163,True
-0.336722231418239,0.9036448180767219,0.37877733251774937,-3.4945939045224463,True
-0.494852500274201,0.9822597285220468,0.1622398864632531,-27.89430256967493,False
-1.1863047332673737,0.870455495705368,0.08041565950211209,-9.157507219057928,True
-0.8941603204103048,0.8677042478195512,0.4206940533433288,-6.758798416979315,True
-1.1892140474175488,0.8938878476520735,0.3945536068739908,-11.207142830524132,True
-1.2677250549873071,0.9267167651085747,0.41631432513255057,-17.29897782030963,False
-0.28396960775192115,0.936480518239811,0.3404473854513283,-4.4705907523619,True
-0.5027082600896603,0.928914119226474,0.38652578712717184,-7.071844009237916,True
-1.4906808390857575,0.9446398605938546,0.29547037775485824,-26.926970471470334,False
-0.6688627671979253,0.883907896783552,0.4025476728258856,-5.7614837587261505,True
-0.4299636305155794,0.9345559410434706,0.10817130851845023,-6.569941372389185,True
-0.790758272774553,0.9213692107828716,0.09437247002418435,-10.056598447600212,True
-0.47983401148449656,0.9015461763385096,0.1858011027118871,-4.873696049980645,True
-0.9324236872250138,0.9938816737524129,0.298064374760858,-152.3984909423116,False
-1.3440181110902985,0.9377497172703828,0.47386440139344305,-21.590554326122714,False
-0.2869021324332397,0.8608609747700688,0.12559852248202152,-2.061981762191634,True
-0.7732647836221642,0.9711652138404852,0.07803279222502228,-26.817080568742274,False
-0.9418109389360986,0.9943288407848327,0.06929203536719591,-166.0702694463715,False
-1.1297149479189592,0.9070172601370898,0.2877055195945732,-12.149727461081092,True
-1.2313421202850894,0.9445666063194701,0.11791412859174039,-22.21300264208032,False
-0.4684464660601657,0.9093059887823919,0.4673744795324999,-5.165131189712088,True
-1.4639843047355503,0.8861367759077579,0.23589378971710584,-12.857393740665175,True
-1.1721754562954958,0.8958210904291399,0.46695226240572485,-11.2515619632034,True
-1.1151402640613437,0.854969216285643,0.3866439717775648,-7.688990126797151,True
-0.9792232877370891,0.90184615727415,0.1926448657466005,-9.97641315452236,True
-0.9266331289739825,0.9701630629663756,0.2830412200440888,-31.05657688420639,False
-1.237147299970244,0.907266605367823,0.2146953685869185,-13.340903833805882,True
-1.4935533854032794,0.9919215295409839,0.23111818382562654,-184.88071386537968,False
-1.4359830841213987,0.9162819061091587,0.13687253370799693,-17.152601276299418,False
-0.28675968703379495,0.9149895544624833,0.345059476708511,-3.37322884523929,True
-0.7632698352793231,0.970014874089423,0.4384823282519114,-25.454948481976725,False
-0.7389261833412677,0.8578116804764191,0.41163943245772433,-5.1968135344529625,True
-0.4420830490498111,0.9933808825461772,0.43103984525080646,-66.78882073538209,False
-0.38109170894872757,0.9169146752146873,0.15598217520620378,-4.5867511492967585,True
-1.173135954906686,0.9412162127413828,0.10656882000461185,-19.956794375046226,False
-0.6650267861324933,0.8873157460544651,0.49402672211430954,-5.901683357232225,True
-1.4718131252304105,0.9735178907246566,0.4550804327268644,-55.57763960292859,False
-0.3068355378096592,0.9798320857708016,0.38086162372850424,-15.214044165530693,True
-0.9733488883427135,0.890103316937384,0.28020069949147897,-8.856945098043832,True
-1.1232335802303046,0.8540961009245334,0.37830117809297975,-7.698448001374717,True
-1.1836885290071157,0.8736758247094261,0.27906827505732357,-9.37024545210263,True
-0.6708472745616971,0.9549900208932565,0.27733279476798595,-14.90441204095535,True
-1.3842571195521818,0.9977339708485754,0.4426901320381812,-610.8734826654514,False
-1.2061254356346813,0.9430761146810236,0.2609303643678345,-21.18838917751459,False
-0.3726163268217435,0.984791912576838,0.24248105682648657,-24.5011957423552,False
-0.23347710776238495,0.9861438075303588,0.45824772300527633,-16.850019099686385,True
-0.6820835897517098,0.9371930984379347,0.19573996270724758,-10.860010170660631,True
-0.26014689328545426,0.9241771321609271,0.4657597186844666,-3.4309819807606368,True
-1.1791620545678563,0.9513822671545306,0.2362117944113833,-24.253744170173483,False
-0.34564141677287097,0.9316825595664158,0.39353598419643665,-5.059343771944898,True
-0.5268711644085653,0.8593006140506931,0.3737573004425048,-3.744658591462466,True
-0.36306076761519357,0.8763793897058444,0.34144576124143616,-2.9368951241325325,True
-0.7687995536201259,0.8566334935677528,0.4076186905635626,-5.36247672313511,True
-0.9703232677418436,0.9813555364298763,0.3561809589654427,-52.04350686156022,False
-1.449349069923792,0.9164193672455321,0.2911074046804455,-17.340728613308027,False
-0.11614900284774987,0.9189382116450553,0.2452023695634592,-1.4328453048576848,True
-1.1575190655350742,0.9507073514104395,0.3448456346170633,-23.482590176341642,False
-0.9949842237316063,0.9675116358962709,0.06413766849455191,-30.62586409567475,False
-0.814709387300809,0.9331029377966413,0.09099775579231748,-12.178552547258274,True
-1.4439636324035101,0.8788509832853912,0.21915859167621687,-11.918905093592803,True
-0.5304902063814607,0.9473882511191591,0.36647454349253294,-10.083112948458638,True
-0.7224749202017814,0.9854891455961281,0.07204988071473156,-49.78858584708872,False
-0.3992789610218819,0.9571066910571131,0.060210510682569975,-9.308653747220294,True
-0.4216739019434623,0.9267976752618412,0.1346907417365679,-5.760389488336192,True
-1.3288279349160859,0.977036925095645,0.41294944712799864,-57.86803119577292,False
-0.923058412207437,0.9945888037614354,0.4655202983165591,-170.5830599210163,False
-0.7813316364519011,0.9426956527331584,0.08121899518720607,-13.634770723651672,True
-0.7470290497763414,0.8698182304977181,0.4805188678316664,-5.7383537851146444,True
-0.4642097245884873,0.9337317912004053,0.4480318837943655,-7.005013912362247,True
-0.4725679368712423,0.9713095158548953,0.143414835213485,-16.471243025429203,False
-0.42796521053191494,0.8799984191240663,0.25672111235077466,-3.5663297717250595,True
-0.5406027630018154,0.9682849004060484,0.38557793409039437,-17.04559562868011,False
-0.6508642226547878,0.9960418342479115,0.4639062768230829,-164.43581785612716,False
-1.1713727803656444,0.9695025166393548,0.44507054934365514,-38.40883414915532,False
-0.8514089903159696,0.8593668429021339,0.3983477159372281,-6.054112756094051,True
-0.7224795061868626,0.8703706935930997,0.14693824822807697,-5.573427230406012,True
-0.257662361060933,0.8915329042079431,0.08805144118972938,-2.3754887063160552,True
-0.1800752267054846,0.9318072594111956,0.276078054245377,-2.640680300434333,True
-0.13456463775251115,0.9244176106540375,0.1494353891709535,-1.7803702544592734,True
-1.4347323242698566,0.8965763842446732,0.35170231177547806,-13.87238604830891,True
-0.790496315267915,0.9721805246966077,0.08507658739231341,-28.415212963111518,False
-1.486226192137595,0.957896603601599,0.3647498551553518,-35.29943708280121,False
-0.537701480090477,0.9219073407937337,0.06809407707088731,-6.8854292523224885,True
-0.18264923665924626,0.9060766339514327,0.19448099198628677,-1.9446623810820325,True
-0.6757811731506931,0.8753213668760235,0.3120606821758234,-5.420184326842254,True
-0.5905781115271973,0.9462844188653102,0.45024418239433406,-10.994540113907457,True
-0.48127448735138767,0.8819088578596969,0.12695918491417424,-4.075449509833594,True
-1.3257279443609453,0.9943627858093744,0.20323348110069572,-235.17430765103265,False
-1.0116775918547338,0.9591356538012948,0.405634857299609,-24.756974868394938,False
-0.6102780833627575,0.9957542134061917,0.4951941958489238,-143.73734286427458,False
-0.12269299657058896,0.8700752142667193,0.4779629496963049,-0.9443386485351787,True
-1.1172173097621627,0.93141340564964,0.27883773807675477,-16.289149801710472,False
-0.353036794037072,0.989752722468744,0.20401973844770843,-34.45176467215299,False
-0.826237570059802,0.9180687291203234,0.2693499345236379,-10.084520369190981,True
-0.3109557365878963,0.9242228770421976,0.16389336407846028,-4.10355691071904,True
-1.2142143302171258,0.9902889533269268,0.4543858906069211,-125.03434192978388,False
-0.7424436767612955,0.8653360870612078,0.1578198944853982,-5.513308358258927,True
-1.018619527973212,0.8856602951742689,0.2766246371918053,-8.908712240649244,True
-0.9060020458997547,0.9759927633991187,0.4240428661231551,-37.73870608108617,False
-1.0870966137761213,0.9099366980633075,0.43736375966058305,-12.070361516839181,True
-1.473255722881703,0.9475254941628408,0.456330030505521,-28.07564739063126,False
-1.0312841439384688,0.8570047533616643,0.4319714851353683,-7.212016959883972,True
-0.47474859143882187,0.9716933306577961,0.3543276987481875,-16.771616105713772,False
-0.4118235681151061,0.9514863750780019,0.4350629562439073,-8.488822857027293,True
-0.7408400603722461,0.9081859226402581,0.14649635805215766,-8.06891580982205,True
-1.3408177399274086,0.9706771246182896,0.44130707674214154,-45.72599796143179,False
-1.3335203598716865,0.9497226327425066,0.05805007094040878,-26.523273445129252,False
-0.29996878124599724,0.92288201965941,0.35659799646045454,-3.8897385528146753,True
-0.7435617154695917,0.863031908473266,0.35938764097635545,-5.428722173035904,True
-0.39686875194756244,0.9828566571513456,0.3534787771392015,-23.150021291134227,False
-0.83274508170766,0.8960649281874419,0.27889492557409273,-8.012166318694382,True
-1.2208415349720059,0.9400483714997206,0.10345265352084645,-20.363776022636603,False
-0.31362290577144747,0.9820069424291373,0.23223560655480663,-17.430217434490817,False
-0.6399094585267195,0.8728085208978895,0.43226015604920737,-5.031071759240997,True
-1.4725460248294966,0.891303094392434,0.1338573500636675,-13.547267206905646,True
-0.8324458711179615,0.8626188502174881,0.11916557854963028,-6.059389315315867,True
-0.3976466209229004,0.8958941249558516,0.3680718479116685,-3.819636699218653,True
-0.39460747541670327,0.9779912697830293,0.21973610385399361,-17.929588464509674,False
-1.3925823546059009,0.9375330122491853,0.2431818085911474,-22.293092795846206,False
-0.3927447969909781,0.884888596626093,0.08123696254438165,-3.4118669869331457,True
-1.2152861857428043,0.9355677947942995,0.14838646684595924,-18.861471245055025,False
-0.26194488248121583,0.8908421137870709,0.15622742239931856,-2.3996881175424414,True
-1.060949784926196,0.9007319919908511,0.35526466171887555,-10.687731185543834,True
-1.2670149692378763,0.8910172509711158,0.22953705651349915,-11.625830514718196,True
-0.46275866286756195,0.9408394721029918,0.39371199441317606,-7.822084746660349,True
-1.2409763245724845,0.8989551154398516,0.48776595392758626,-12.281436412882199,True
-0.11438215872724933,0.9098535996486746,0.2558735531468143,-1.2688488756231033,True
-0.10794801376646079,0.9679290597235499,0.22042482246204853,-3.365913591430551,True
-1.3613485659356648,0.9825519533548063,0.40194266682814395,-78.02297836650182,False
-1.0589836935579493,0.9924325298053687,0.46573988821043644,-139.93893154798747,False
-0.6068174316399598,0.9048653439619393,0.10447721022772372,-6.3785108067998815,True
-0.5664433934886028,0.9151018427000795,0.37429252226920756,-6.672034017034355,True
-1.1645611509341764,0.9387064596419572,0.323994451400884,-18.99973707068408,False
-0.47435149905630625,0.9913136187269007,0.14994039138224335,-54.608643593082626,False
-0.9057632823281665,0.9978007878945541,0.07253372426423113,-411.8580832131716,False
-0.16469433407395218,0.9121096467557704,0.3227007052859046,-1.8738613282882122,True
-0.10429025553825522,0.9592209883304172,0.08954082852594125,-2.5574493169005805,True
-1.0985856842020132,0.9619800200905841,0.12853580323095348,-28.894956988915776,False
-1.256421478540342,0.9842740864840603,0.2619812227007367,-79.89497572060556,False
-0.9938295965685047,0.8575145688928824,0.48496689720972624,-6.974955887394296,True
-1.3742671523015906,0.9009488807492032,0.14697490820008086,-13.874322296368556,True
-0.5028870708073155,0.9527457026198096,0.4002098315186431,-10.64214470826377,True
-0.16399589916486534,0.9807915550471182,0.07865807548854731,-8.537697849417098,True
-1.3969082162133284,0.9890542449552173,0.14723731744015134,-127.62100106371082,False
-0.9312547445506327,0.9735130460203527,0.05640157953978663,-35.15899734134071,False
-0.7410002697164373,0.8637042568179607,0.3462975536607308,-5.4367088246236905,True
-0.5919261447398437,0.9975781766312485,0.3166232426120959,-244.41342518095746,False
-0.19734231978212335,0.961035986740816,0.17679018204842473,-5.064732897749155,True
-1.4400178798048435,0.9838852048707859,0.4876128277163119,-89.35998678594878,False
-0.30401917070786943,0.967639223089443,0.47995754902905613,-9.394680836871048,True
-0.6466006870630692,0.8552911231171756,0.12264194535485942,-4.468286265442052,True
-0.13815732687276427,0.8870924256412435,0.1834786273846678,-1.2236320517680974,True
-1.4526970227229605,0.9104388558464972,0.15473163310671517,-16.22017043722799,False
-0.1475031256805055,0.99534283451028,0.11132382680037578,-31.67229637986846,False
-1.1952279803118184,0.9047907181000823,0.12547207069518104,-12.55369178782611,True
-1.4693526023408208,0.9216553179135125,0.17000845247994864,-18.754975618112155,False
-1.4030137301999237,0.9248979742197915,0.4742896028395071,-18.681436560791905,False
-0.7936152243215769,0.9057131433492862,0.24228515292812947,-8.417029186385216,True
-1.3646132962713418,0.9479259334706347,0.1227145508883866,-26.20523779339985,False
-0.18816269893198667,0.923966725158283,0.4129255810318346,-2.4747414776451007,True
-0.3747652493560685,0.8561104813886341,0.07075336334851515,-2.6045347359058133,True
-1.1574571818908952,0.9375763811950724,0.49600616927863894,-18.541975041657263,False
-0.4255950676750655,0.8953152723836384,0.34798446078989737,-4.065493385384206,True
-1.1876399212600643,0.8893089061733495,0.44317349653977284,-10.729317781609293,True
-1.2876301134727601,0.8751355265796603,0.4027375924288646,-10.312221548703643,True
-0.14790856020645515,0.9912951623201202,0.17829536145844826,-16.991535700697508,False
-1.0575937437467293,0.8710202346535807,0.35824122279488524,-8.199687299059658,True
-1.1294504065078441,0.8819033797884196,0.18495553439298257,-9.563782642418852,True
-0.8899077334038026,0.8819123954890414,0.13841231075050742,-7.535996153781059,True
-0.2854817351830057,0.8844664499402216,0.2842675404343223,-2.470985571163477,True
-1.0824669611616784,0.8691388899726327,0.4848632695107735,-8.271876655603021,True
-1.265821663846203,0.8845705128444268,0.448933650534256,-10.966189792909306,True
-0.9606820057611812,0.8633299440232456,0.17961718342963118,-7.029206206841528,True
-0.18831914563912489,0.8523513067363304,0.3757493259829445,-1.2754541979103493,True
-1.1341849167898328,0.9461961760713463,0.1068863924679756,-21.08000573144789,False
-1.3378522900226228,0.9505841347671455,0.1759184143286881,-27.073335329017837,False
-1.484412481610199,0.9838193576896797,0.1369909553868658,-91.74002200539407,False
-0.6183109145929131,0.9618148347534283,0.14076802660518548,-16.19243783810589,False
-1.318990717567197,0.9934159674292183,0.111504204385464,-200.33174249783602,False
-1.3947763274104732,0.979024768714683,0.1847895427306298,-66.49635031137133,False
-1.2833727390509728,0.9236027030009752,0.35822913221395813,-16.798666830678,False
-0.38030134452676956,0.9370083675535696,0.15585589499484942,-6.037331146326256,True
-0.351732835690151,0.9750924448033371,0.272850939380952,-14.121531917242375,True
-0.20689164322273013,0.921038291556499,0.4669983832680791,-2.6201515557476314,True
-1.2575868216451862,0.9920242981395685,0.16704630770849588,-157.67726071660704,False
-1.186652254391516,0.8797134274226169,0.2248725344806915,-9.865209632007062,True
-0.5084943690159982,0.9786983902783498,0.42149828217530216,-23.871171036392756,False
-0.6042589552904308,0.9175424124332683,0.2936138802461036,-7.3281182862815735,True
-1.087435375546073,0.9892081032906357,0.3616718106199555,-100.7640644486976,False
-1.2141015641664172,0.9975791691348922,0.3609112366105697,-501.52267209809855,False
-1.2675671703999163,0.935537192434095,0.16299999217616584,-19.663542719637082,False
-1.4058694847505984,0.858364595163924,0.23186463689736786,-9.925974980462719,True
-0.9355365564546743,0.9299026903869791,0.21333452254204938,-13.346254822323376,True
-1.169840753072723,0.887844275074788,0.33051950299593147,-10.43050413924746,True
-1.144552579638426,0.9537055916332027,0.08459304658422569,-24.72334392028449,False
-0.7946477880949938,0.9761630287117959,0.44425110499183573,-33.336776660390264,False
-1.4722006879764786,0.9502542875309496,0.07672896154717893,-29.594524128937117,False
-1.426458016204469,0.9969826540077643,0.17987606774033132,-472.75255137298404,False
-0.33663007105478804,0.8593013401599492,0.05187967078733205,-2.392560607453377,True
-0.5500959486795527,0.9156056825361497,0.2575725244791481,-6.518163369413852,True
-1.414725680476404,0.8627207907007315,0.2364697350403,-10.305462041176996,True
-1.4196850196230888,0.99113014102478,0.19139079574006795,-160.05722566608014,False
-0.6035083199088849,0.9049455967444094,0.4127154988733734,-6.349083253788034,True
-1.0342885589348512,0.9267583085617943,0.39508692826546626,-14.121582102012002,True
-0.7310675288886116,0.932395699488285,0.2475337732414271,-10.813920465931409,True
-0.5416035816300359,0.8662192905480716,0.0969698392879452,-4.048443036734312,True
-0.8793793282022087,0.9797974868676651,0.20780810888847973,-43.52821465537019,False
-1.051988391852312,0.9304589395103289,0.3339789057138266,-15.127586269820592,True
-1.3104338972819103,0.9313949603953111,0.061944135814969783,-19.101131707419746,False
-1.1604906585007613,0.9790085998810149,0.4902210128556466,-55.28409977051433,False
-0.9490216287769825,0.9643120569323613,0.2566765615311182,-26.592219870400488,False
-0.8417747250594628,0.9673125485782845,0.2745458048038929,-25.752228713072473,False
-0.4158674931410089,0.9064654925453661,0.27920792204211603,-4.4461397665745235,True
-0.7264405127366087,0.9768030447317954,0.05486742100868568,-31.316200955576203,False
-0.5623318308605594,0.9033394028310059,0.37712327503049436,-5.81759111085793,True
-0.38425002676344344,0.8500612354729418,0.4931963167028813,-2.5627130380556187,True
-0.5136967193371619,0.9853259878626397,0.279885843632559,-35.00724372642984,False
-0.8440326632012217,0.9040684566411923,0.43046618897290767,-8.798280874564174,True
-1.0461703391133994,0.9470640933349167,0.4030294966983997,-19.762962514883245,False
-1.0185105287848186,0.9041364205295033,0.13157918602492194,-10.624582708162682,True
-0.8075425603066215,0.921569076136239,0.38322729934473354,-10.296226545914067,True
-0.8962460221415788,0.9130835226495715,0.3168483724442103,-10.311577844188369,True
-1.3052418852507623,0.9625907154648196,0.4024342387171512,-34.890854007734006,False
-1.0780863371981095,0.8897481106536794,0.42577490709520627,-9.778393309992637,True
-0.5045949613857127,0.9197672180964722,0.08875891183679463,-6.289137051142508,True
-1.0488567972124057,0.8861030069677601,0.30599938219175504,-9.208819032786181,True
-1.0767244038389547,0.9357332854474677,0.4513798211718027,-16.75399794957355,False
-0.7772144474550234,0.9913683557563767,0.14884999987579028,-90.0424560510819,False
-1.4705796621902263,0.8566078425454983,0.3829949626898742,-10.255649181210211,True
-0.662705075462648,0.9951231135787969,0.19599704571783194,-135.88692010160918,False
-0.1517135275312591,0.8752022443165666,0.16249698413809324,-1.2156751273324276,True
-1.2222082628655184,0.8782908859960891,0.2386827235218688,-10.042043875417946,True
-0.865229565274402,0.9490048605271689,0.07263968369136581,-16.966902615010486,False
-0.8200955689782661,0.877820110670319,0.29800230298979136,-6.712197674081875,True
-1.0415106087810277,0.8840586466978012,0.2543275543897789,-8.983081352055219,True
-0.3937585942898656,0.9001196796471131,0.13571183859277344,-3.9423040785079415,True
-0.8834875131857237,0.8522392816655694,0.3771957169864971,-5.979177166600556,True
-0.5592249333330686,0.870571878322701,0.330657061443305,-4.320737457098967,True
-0.36608246286081814,0.9283964588266287,0.37445177550660524,-5.112630700406767,True
-1.461505585023876,0.8867561755418756,0.1489874490313533,-12.905830335713496,True
-0.5338037008758904,0.9895704413701052,0.15118442349119818,-51.181811217381714,False
-1.26370343074174,0.8638742669129447,0.17728279487175608,-9.283354455351763,True
-0.6805474156076899,0.9295323576191892,0.1723226947137765,-9.657587406287501,True
-0.10674643310502985,0.9010119296444885,0.22987802572307714,-1.0783767450123487,True
-0.8640108850179193,0.9243617397638145,0.23032479969023345,-11.422934402774313,True
-1.1594563080780933,0.9503474341930723,0.17075698041512472,-23.351387571522487,False
-0.7235755255741336,0.8807900756704852,0.0839069173970936,-6.069759121514564,True
-0.16352045486303823,0.9454403023539673,0.1974742750371386,-2.997092394534713,True
-0.7382563481323788,0.9846235399861921,0.3175354417841229,-48.01211380704228,False
-0.29293520484732083,0.9413198986129419,0.1929906991329191,-4.992070530265434,True
-1.2400452519744285,0.9870138591973104,0.35021931397832423,-95.48989733097632,False
-0.26332514970565457,0.9628318261612284,0.3142887868121367,-7.084694309919789,True
-1.278091553182304,0.9411259553284774,0.28787666429692005,-21.708913670076385,False
-0.8870796652417497,0.8547674861436844,0.37608310223795594,-6.107996354861511,True
-1.4119258878644934,0.8691754497592692,0.39894080667626935,-10.79251474793074,True
-0.7862150344306342,0.9969637326801767,0.45056388278247206,-258.941309053244,False
-0.7316974026609876,0.9267426215044665,0.44921476430859314,-9.988036941638573,True
-0.2609285148680569,0.9710100761179735,0.462407746939432,-9.000662296661996,True
-0.14081997464787865,0.9714323349058194,0.35975425169993525,-4.929348414846979,True
-0.415938198440595,0.8837225428538171,0.3129412597325541,-3.577118116004907,True
-1.3926136608775748,0.9559180939535304,0.2105172025176611,-31.59150285855452,False
-1.3415763154111418,0.8905660111128566,0.21983347129986625,-12.259228865308717,True
-0.27910066430811353,0.971218904842619,0.34652147949896056,-9.697360812086298,True
-0.18723425760452783,0.8831140367593445,0.45033440584810663,-1.60185408421568,True
-0.6241137620610352,0.9848839111065624,0.250919858633527,-41.2880452384732,False
-1.2053695531575688,0.8668018328492042,0.37972105764321556,-9.049445491190209,True
-1.423418176823561,0.9178506593548559,0.21851858839710125,-17.327201480194713,False
-0.7483324136756225,0.9785612904380288,0.310783834636073,-34.90566498475456,False
-1.4732208278037437,0.8870013585547487,0.21020368672621004,-13.037509203307817,True
-1.2973678082704752,0.9257287716195098,0.26763988182971954,-17.467972949418357,False
-0.81794368521751,0.9140548187825124,0.40061389324125596,-9.517039508563856,True
-0.2702154942450923,0.9371162176186016,0.3066978821826831,-4.29706172262667,True
-1.31782546497694,0.9690334708245608,0.48073114376989373,-42.55644723730166,False
-0.5033339887010713,0.9257833082496013,0.19834861973140255,-6.781951294647506,True
-0.3729434659351534,0.9082117001898122,0.3428243083488096,-4.063082840692944,True
-0.7555726849850538,0.9504790272247449,0.26804814275517863,-15.25763010379719,True
-0.9961302821854396,0.91534260151907,0.2807750597461728,-11.76660634580956,True
-1.2874232191867123,0.9010233982671719,0.3456876467344676,-13.00734917795936,True
-0.8919679550518561,0.8791540962160332,0.4831479576140915,-7.381035907070588,True
-0.1809846374622417,0.9457009447657145,0.0919995463149465,-3.3331084064233316,True
-0.8823371984085611,0.8724023817722242,0.2766051113632633,-6.914997400919286,True
-1.235360404786837,0.940165605557902,0.4673373921775996,-20.64632585163538,False
-0.26673301370436686,0.8811332519829495,0.07342652618379583,-2.24396661096597,True
-0.977887481916694,0.9662840839598964,0.4917565970968692,-29.003734638369007,False
-0.37471218830817543,0.9180005815801894,0.1515260408774176,-4.569693243307771,True
-0.14557070630665092,0.8964538607777628,0.10821796925235572,-1.4058535393021072,True
-1.2013022870861052,0.9667443774594164,0.29370152088135837,-36.123283682934925,False
-1.1565373314481011,0.9706481296318501,0.22659913131723203,-39.40250883306826,False
-0.6869768428133456,0.9496254909952225,0.3565754322848625,-13.637390346538036,True
-0.964105075233361,0.9604018442198183,0.09739645118813965,-24.347221637929977,False
-0.6777201782851097,0.896942084667616,0.17469588478144787,-6.576109909649504,True
-1.2414043204495164,0.9642673393154914,0.4168701177030085,-34.74144652731412,False
-0.8662642448446833,0.9205593602796378,0.3663160676320334,-10.904547696166686,True
-0.20545224848484112,0.948021935280672,0.3236458749682199,-3.9526721434175283,True
-0.563724394413474,0.9069008615096917,0.0680363846455147,-6.055097861857856,True
-0.6892503598530048,0.9971034689345355,0.2215499626739425,-237.9571785267468,False
-0.939739331873621,0.9316218099156319,0.248012667943887,-13.74326127547583,True
-1.4595738571500692,0.8820760892703032,0.4922449543894124,-12.377251128447394,True
-1.168141764716009,0.9521446870268053,0.4027625224817172,-24.40986574197777,False
-1.2390333530942232,0.9254538339459807,0.32930150815211245,-16.621020485431366,False
-0.1310010145867062,0.940010307496386,0.20476770453752308,-2.1837253888043233,True
-0.21492174412537257,0.8610686239479407,0.13503390696003048,-1.546963329902086,True
-0.6272125074358107,0.9732668247227223,0.32512557867121944,-23.461953207216663,False
-0.9552153344993023,0.923699430797631,0.4629636395531777,-12.519111514958972,True
-1.2043633758452146,0.8957710160362444,0.3024590154744784,-11.554975689526227,True
-1.1639403033891496,0.8645851516123079,0.31106832763200065,-8.595366883672856,True
-1.273806600490636,0.9281965623796286,0.4731296194412474,-17.740189644196683,False
-0.10017167994373555,0.9616068140107635,0.12958651782005828,-2.609100478710433,True
-0.45437466717292696,0.964650667487796,0.3653846423161587,-12.85384008357327,True
-0.23671550831472188,0.9474014786562199,0.18239460643567257,-4.5004213477327,True
-0.48925477536722717,0.9263312512463951,0.09740389017355267,-6.641279832288265,True
-1.0652490899006983,0.9082037427746709,0.14438322596791564,-11.604493713571216,True
-1.3991100515907566,0.9801402978646885,0.07315623855906718,-70.44969970133997,False
-0.15401976000055173,0.9976355179942021,0.46128679866514477,-65.13890129968648,False
-0.2922447345785675,0.8738129511163593,0.14650068733584276,-2.315964571356696,True
-1.4762713551279867,0.8528744627156956,0.34891639407209074,-10.034093213031055,True
-0.6481378107758725,0.8796580892542208,0.33216192551417634,-5.3858028907739035,True
-0.670310880019853,0.9311876401002089,0.4427674781160584,-9.741140704896653,True
-1.4331433342194306,0.9402853524661886,0.12606963030873786,-23.99986256986549,False
-0.473728812381083,0.8702409196234518,0.45353569220212425,-3.6508336141591657,True
-0.38727297765817004,0.9213189424328609,0.2741513336263024,-4.922061162277941,True
-1.1404729206163184,0.9399296653459632,0.22053438675488474,-18.985626219408413,False
-1.0814153990862059,0.8510712970389263,0.4225671281418503,-7.261296026789819,True
-1.4951037493837998,0.9146653090088132,0.46362491617606416,-17.52046831151249,False
-0.20497150121555086,0.950189837658291,0.36804864099531387,-4.115053868112294,True
-0.582814759186885,0.9697716518844935,0.2211513124282652,-19.280403843434446,False
-0.48602933223674594,0.9828992273405214,0.40604707096430154,-28.421483749001794,False
-0.12000506344619644,0.8912251954855196,0.09157835433509057,-1.1032432003150237,True
-0.4950877894131718,0.9188734132711454,0.32843144148070724,-6.1026577029288696,True
-0.6978805012277194,0.9578698410502438,0.329277814653433,-16.564867511181255,False
-0.905937694660584,0.8632093380783855,0.1861162456376625,-6.622803647077283,True
-1.3032960072526498,0.9815541384461314,0.1348783825165049,-70.65519837317174,False
-1.3992660979706586,0.9222889745641509,0.26555238355674815,-18.006017680538285,False
-0.4273709837106294,0.9681992999906672,0.3031217685427859,-13.439043278456321,True
-1.1369523280799076,0.8996844481864775,0.056511807952411564,-11.333759397480055,True
-0.957431592924731,0.9216559094443302,0.3572115164351929,-12.220852729720544,True
-1.2659649614973556,0.8552464434571786,0.442455006968677,-8.745657044515202,True
-0.22558904854908124,0.9556142927755952,0.3649658043261019,-5.08247052161522,True
-1.438216112333015,0.9843951802669724,0.341654195802679,-92.16486553119405,False
-1.1692714161444804,0.9063134672772125,0.3130358406183579,-12.480677661583233,True
-0.6124929301829015,0.8503534652283986,0.1539359636916322,-4.09293092631728,True
-0.7255840790442298,0.8961760786934501,0.09409807023128317,-6.98860214402685,True
-0.37468373677462297,0.9004360322448435,0.07222627126984826,-3.7632463352206824,True
-1.3124300591738403,0.9162412878944135,0.4095495654435147,-15.669176688383017,False
-0.3040713446968948,0.9739646583002599,0.30971797182320193,-11.679176259857973,True
-1.010584781237196,0.8676005536194386,0.3607126911029277,-7.632847484365066,True
-1.3927931720028093,0.8775893411837179,0.14226000857586987,-11.378038362600094,True
-1.008034739581387,0.9181335543144262,0.45050890682308226,-12.313161163157952,True
